TXT_Name,age:,city:,country:,post_body:,post_id:,sex:,thread_title:,thread_topics:,user_name:,Label
109558_MS_799_109558.txt,29, Chicago, US, cc realli prepar me for a univ becau my hs suck cc is a great wai to pad that gpa becau you will need it when you get to the univ and start take those 300 and 400 level class that will beat you down. thei actual teach at a cc while thei just lectur for 8 week at a univ and then you take the mid-term. then you do a 10-12 page paper and then more lectur for 8 week and then it is final. professor do not know your name thei do not take attend and thei do not care. you ar forc to be disciplin on your own to do all the read and write .,MS_799_638195, M, community college sucks," Campus Life, General", FM,0
109558_MS_799_109558.txt,23, ALEXANDRIA, US, well i hate my cc b c i got suspend from my univ for a year and i have to take cour here. all of my friend ar back at school livin it up while i am here in the worst place i could i amagin .,MS_799_638827, M, community college sucks," Campus Life, General", Efrem,0
109558_MS_799_109558.txt,28, Kota Kinabalu, MY, man. . i hate cc. . but if you got to go you have to go ... advic to those who ar take the next step ... avoid it if you can,MS_799_639263, M, community college sucks," Campus Life, General", BANG!!!,0
109558_MS_799_109558.txt,23, LAGUNA HILLS, US, commun collag doe suck a fat on but if your go somewh like mt hood id go board inbetween class so id go do dat fukin collag anydai,MS_799_642653, M, community college sucks," Campus Life, General", Just Mark,0
109558_MS_799_109558.txt,23, City of Industrial Pimpage, US, commun collag cant be hard. i mean a bunch of peopl get some paper and a shit load of pictur and cut and past and voila commun collag. thi ha to be consid vandil or someth though,MS_799_817251, M, community college sucks," Campus Life, General", Ã¢Ë?â? aniel,0
109558_MS_799_109558.txt,22, RIVERSIDE, US, i think it all subject ... depend on how you think of it ... but in the other hand i believ it suck ass,MS_799_837167, F, community college sucks," Campus Life, General", Evita,0
109558_MS_799_109558.txt,23, Westchester... Where my Heart Leads me to!!!, US, i go to a commun colleg. it is not so bad. your experi is onli what you make of it. if you think it not gonna be fun at a commun colleg then it wo not. but if you give it a chanc i have it can be a great experi .,MS_799_838327, F, community college sucks," Campus Life, General", <3*Liz*<3,0
109558_MS_799_109558.txt,24, GARRETSON, US, i went to a commun colleg for 1. 5 semest and ye it doe suck but thei offer alot of cour for a cheaper cost and alot of them even offer sport so i wasnt on to complain until thei wouldnt let us parti ani more,MS_799_839088, M, community college sucks," Campus Life, General", jim dick,0
109558_MS_799_109558.txt,22, Fro Ro, US, i think commun colleg is great ... it is cheap and the teacher actual rememb your name. the onli stupid part is that everyon live in differ place . . it is hard to make friend especi if you ar shy. but other then that it is pretti good. and most of the old peopl ar cool,MS_799_841816, F, community college sucks," Campus Life, General", Cassie,0
109558_MS_799_109558.txt,25, Laurel, US, love the philosophi ... drink procreat die happi. to do that ussual you need to be outta the rent hou. mani ladi in my area i refer to as chick becau there chicken head look for easi monei. montgomeri counti md we got potomac and weaton right next to eachoth ... man i need sex. it been 7 month chicka thank alot,MS_799_842467, M, community college sucks," Campus Life, General", Blake the Snake,0
109558_MS_799_109558.txt,23, Haddonfield, US, cc is alright depend on how you look at it. if you ar there to try to parti till you drop then it a complet letdown. sigh,MS_799_848336, M, community college sucks," Campus Life, General", Sean,0
109558_MS_799_109558.txt,26, The middle of everywhere, US, my commun colleg just seem like high school with ash trai same peopl from highschool same drama,MS_799_850418, M, community college sucks," Campus Life, General", Holmes,0
110800_MS_2391_110800.txt,22, port land of peace and love, US, i am in my freshamn year of colleg at portland commun colleg iv met a ton of awesom folk yet noon ever know about ani parti i start to think that colleg parti do not exist in portland if you know of on let me know i am tierd of spend all my ti am with the same peopl all the ti am i need to get out and see some new face and parti with some new folk so let me know ok,MS_2391_558437, M, portland party," Campus Life, General", DUKK,0
110800_MS_2391_110800.txt,22, Portland, US, i go to pcc ...i hear about parti from my portland state friend ...i do not think parti exist for pcc folk,MS_2391_558703, F, portland party," Campus Life, General", Panda,0
110800_MS_2391_110800.txt,22, Gresham, US, yeh thei do not exaclti exist for commun colleg peopl ...lol go to a state or univ school then you will find the parti .,MS_2391_561901, F, portland party," Campus Life, General", Meg!!,0
1111185_MS_9773_1111185.txt,22, Chico, US, sweet .,MS_9773_8977053, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", ar meisce,0
1111185_MS_9773_1111185.txt,28, Walton, US, nice. i ca not wait for iran to get it is ass kick,MS_9773_8978748, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Missing Sock,0
1111185_MS_9773_1111185.txt,31, Netanya, IL, too bad the op ha yet to state hi opinion,MS_9773_8981753, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Satlan,0
1111185_MS_9773_1111185.txt,21, Newcastle, UK, thi is go to backfir onc again you watch that space . ..,MS_9773_8983149, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Jack,0
1111185_MS_9773_1111185.txt,27, Fairbanks, US, good. i support militari action against ani countri which treat women as properti among other thing. ti am to join the civili world we will be have a special firework show to celebr the occa .,MS_9773_8986059, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Ryan,0
1111185_MS_9773_1111185.txt,20, HUNTSVILLE-TUSCALOOSA, US, even though i do not like the peopl who control iran ...i have a better solut than militari interv. splinter cell faction would be veri us. or perhap a tactic strike at religi nut in qom. the presid doe not hold much power. the aytollah hold most of it. kill thei aytollah and all reliou nut under hi am and creat a power vacuum ... then support the democrat side and watch them get power .,MS_9773_8991157, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Ari,0
1111185_MS_9773_1111185.txt,23, Vancouver, CA, i support iran flame me,MS_9773_8991802, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Ardem Beschir,0
1111185_MS_9773_1111185.txt,23, Vancouver, CA, you ar all victi am of yank and israel propaganda stab the infidel leav iran be . ..,MS_9773_8992079, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Ardem Beschir,0
1111185_MS_9773_1111185.txt,22, Chico, US, lol iran wo not do shit to israel if iran so much as look at israel the wrong wai iran would be blown off the map .,MS_9773_8993670, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", ar meisce,0
1111185_MS_9773_1111185.txt,22, Chico, US, want to compar iranian capabl to isra -,MS_9773_8994026, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", ar meisce,0
1111185_MS_9773_1111185.txt,23, FREMONT, US, problem is iran is work on nuclear energi ... israel ha nuclear weapon although thei ar undeclar or whatnot. if push came down to shove israel doe have the capabl to carv out a nice size radioact park lot right where tehran us to be. btw ... israel also ha some highli advanc weapon of their own design ... thei might have been depend on the us at their creation but at thi ti am thei can definit hold their own against an outsid threat .,MS_9773_9000299, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Jarrod,0
1111185_MS_9773_1111185.txt,23, FREMONT, US, last i heard israel had alreadi taken matter into their own hand when thei bomb the iraqi nuclear facil in the late 1970's. i forget the name ill post the link unless it not need .,MS_9773_9000562, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Jarrod,0
1111185_MS_9773_1111185.txt,23, FREMONT, US, that nice but you have to take histori into account. if israel can and ha alreadi shown that thei will take matter into their own hand why will not thei now,MS_9773_9000699, M," US, ISRAEL OPERATE IN IRA"," News & Politics, InternationalNews", Jarrod,0
