post_body:,post_id:,user_id:,Label
i think you can do it. if you give up now though ... sorri for the guilt trip i do not think it is fair to your daughter .,kg_0_25623_515,Nyteflame,0
bye all my bitch in the hou .,kg_0_25623_516,kilokie,0
he doe not talk to me when he on,kg_0_25623_517,puppies95,0
on,kg_0_25623_518,puppies95,0
yeah right she doesnt even know me and as far as i know she will be pregnant by 10,kg_0_25623_519,KaseyOwnsALL,0
who,kg_0_25623_520,puppies95,0
my daughter,kg_0_25623_521,KaseyOwnsALL,0
then fight for her and chang that,kg_0_25623_522,TehJester,0
gosh,kg_0_25623_523,puppies95,0
exactl y,kg_0_25623_524,Nyteflame,0
how do you get magicka,kg_0_25623_525,landon379,0
you do not want her stuck there do you,kg_0_25623_526,Nyteflame,0
g 2 g,kg_0_25623_527,puppies95,0
bye,kg_0_25623_528,puppies95,0
bye .,kg_0_25623_529,TehJester,0
how do you get magicka on fizzi sword and sandal 3,kg_0_25623_530,landon379,0
by doin ur mom,kg_0_25623_531,chance10149,1
you too,kg_0_25623_532,theosoof,0
haha,kg_0_25623_533,theosoof,0
hei gui,kg_0_25623_534,IcEmAn231,0
hi gui,kg_0_25623_535,opaz,0
if you had donkei and i had rooster and ur donkei at my rooster feet wut do you get,kg_0_25623_536,chance10149,1
a rooster with no feet,kg_0_25623_537,IcEmAn231,0
...,kg_0_25623_538,KaseyOwnsALL,0
2 ft. of my cok in ur ass,kg_0_25623_539,chance10149,1
ahahahahaha,kg_0_25623_540,IcEmAn231,0
o_o,kg_0_25623_541,KaseyOwnsALL,0
chanc i wish i had the power to ban you ...that wa totali inappropri,kg_0_25623_542,Nyteflame,0
wow dude if ur try 2 ban ppl go get a life,kg_0_25623_543,chance10149,0
well chanc not everyon like to be wit to an inaproprait joke,kg_0_25623_544,IcEmAn231,0
i am not try to do anyth ...what you said wa totali inappropriat for a place where children ar onlin . ..,kg_0_25623_545,Nyteflame,0
so mayb their mom shld be monitor,kg_0_25623_546,chance10149,0
thei shuldnt have to,kg_0_25623_547,IcEmAn231,0
yeah thei shld,kg_0_25623_548,chance10149,0
back,kg_0_25623_549,LordShadow,0
chanc who ar we talk too thi ti am,kg_0_25623_550,LordShadow,0
hei kevin thi looza tryin 2 be a pc monitor,kg_0_25623_551,chance10149,0
lol,kg_0_25623_552,LordShadow,0
icecream man,kg_0_25623_553,LordShadow,0
he said you ar joke wa inapropri wa all . ..,kg_0_25623_554,TehJester,0
chanc even if a parent wa monitor she would be abl to stop you from sai thing like that. it is your task to be respon for your own action,kg_0_25623_555,Nyteflame,0
iceman,kg_0_25623_556,LordShadow,0
would not,kg_0_25623_557,Nyteflame,0
lol see he got notin bet-r 2 do than hi mom and try and ban me,kg_0_25623_558,chance10149,0
i am lost,kg_0_25623_559,LordShadow,0
ok,kg_0_25623_560,TehJester,0
chanc said a joke nyte said wa inapropri,kg_0_25623_561,TehJester,0
oh ok,kg_0_25623_562,LordShadow,0
how can i try to ban you i said if i had the power i would. beyond that i am a she not a he and you ar the on be insult .,kg_0_25623_563,Nyteflame,0
and now he bitch about it,kg_0_25623_564,chance10149,1
i hope you gui know that chanc an i ar just be sarcast most of the ti am,kg_0_25623_565,LordShadow,0
yeah nyte so go fuk urself,kg_0_25623_566,chance10149,1
just to let you gui in,kg_0_25623_567,LordShadow,0
akward silenc,kg_0_25623_568,chance10149,0
yup,kg_0_25623_569,LordShadow,0
it sad,kg_0_25623_570,LordShadow,0
and now i am go to listen to my music,kg_0_25623_571,LordShadow,0
lord,kg_0_25623_572,teddybear2,0
so it will not be silent,kg_0_25623_573,LordShadow,0
yea,kg_0_25623_574,LordShadow,0
it is meeee,kg_0_25623_575,teddybear2,0
,kg_0_25623_576,LordShadow,0
i am sorri but i still do not rememb you,kg_0_25623_577,LordShadow,0
of cour it you who el cld it be,kg_0_25623_578,chance10149,0
lol,kg_0_25623_579,chance10149,0
lol,kg_0_25623_580,LordShadow,0
why it is evil,kg_0_25623_581,teddybear2,0
life is eveil,kg_0_25623_582,LordShadow,0
everi 1 s evil in ther own lil wai,kg_0_25623_583,chance10149,0
and ye my spell is good,kg_0_25623_584,LordShadow,0
you remem jigoseb,kg_0_25623_585,teddybear2,0
nope,kg_0_25623_586,LordShadow,0
i rememb chanc though,kg_0_25623_587,LordShadow,0
loveknight,kg_0_25623_588,teddybear2,0
hiw,kg_0_25623_589,teddybear2,0
hi am,kg_0_25623_590,teddybear2,0
rememb,kg_0_25623_591,teddybear2,0
loveknight,kg_0_25623_592,teddybear2,0
yea,kg_0_25623_593,LordShadow,0
i rememb hi am,kg_0_25623_594,LordShadow,0
and i am have mento right now,kg_0_25623_595,LordShadow,0
i feel fresh,kg_0_25623_596,LordShadow,0
ehh what the point,kg_0_25623_597,teddybear2,0
lol,kg_0_25623_598,chance10149,0
fxck you,kg_0_25623_599,f1av0rflave,1
man i am rrealli tire all the sudden .,kg_0_25623_600,KaseyOwnsALL,0
freash goe better mento freash,kg_0_25623_601,LordShadow,0
kasei do not try thi again,kg_0_25623_602,LordShadow,0
antoni,kg_0_25623_603,rebel118,0
life is hell,kg_0_25623_604,LordShadow,0
antoni,kg_0_25623_605,rebel118,0
mud and blood 2 ftw,kg_0_25623_606,IcEmAn231,0
talk 2 me ant,kg_0_25623_607,rebel118,0
aalaneyuk 94 talk 2 me,kg_0_25623_608,rebel118,0
kasei what did you od on,kg_0_25623_609,LordShadow,0
shut up gui,kg_0_25623_610,IcEmAn231,0
thi is a game site,kg_0_25623_611,IcEmAn231,0
i know,kg_0_25623_612,LordShadow,0
some ... pain killer ... also known as introv happi sleep pill .,kg_0_25623_613,KaseyOwnsALL,0
why do not you argu somewh el,kg_0_25623_614,IcEmAn231,0
who is argu,kg_0_25623_615,LordShadow,0
no sorri i wa meant to direct that to someon el,kg_0_25623_616,IcEmAn231,0
hehe sry,kg_0_25623_617,IcEmAn231,0
ppl look at my new icon lol,kg_0_25623_618,MasterJoseph,0
alannnnnnnnnnn,kg_0_25623_619,AALaneyUK94,0
antoni,kg_0_25623_620,rebel118,0
ppl go to http www. sheezyart.com view 970165,kg_0_25623_621,MasterJoseph,0
http www. sheezyart.com view 970165,kg_0_25623_622,MasterJoseph,0
it is an awesom game,kg_0_25623_623,MasterJoseph,0
http www. sheezyart.com view 970165,kg_0_25623_624,MasterJoseph,0
super mario 63,kg_0_25623_625,MasterJoseph,0
not 64,kg_0_25623_626,MasterJoseph,0
63,kg_0_25623_627,MasterJoseph,0
lol,kg_0_25623_628,MasterJoseph,0
http www. sheezyart.com view 970165,kg_0_25623_629,MasterJoseph,0
back,kg_0_25623_630,LordShadow,0
hei chanc,kg_0_25623_631,LordShadow,0
yea,kg_0_25623_632,chance10149,0
emil,kg_0_25623_633,LordShadow,0
yeah,kg_0_25623_634,chance10149,0
yai i got it right,kg_0_25623_635,LordShadow,0
,kg_0_25623_636,KaseyOwnsALL,0
what the hell is go on,kg_0_25623_637,KaseyOwnsALL,0
,kg_0_25623_638,KaseyOwnsALL,0
i do not know,kg_0_25623_639,LordShadow,0
wtf,kg_0_25623_640,KaseyOwnsALL,0
,kg_0_25623_641,LordShadow,0
ello,kg_0_25623_642,Sakuya,0
shadooow,kg_0_25623_643,Jigosep,0
man realli tire. dizzi. somethin hapenin . .,kg_0_25623_644,KaseyOwnsALL,0
why,kg_0_25623_645,LordShadow,0
becau you took od,kg_0_25623_646,LordShadow,0
...yeah. jolli good huh,kg_0_25623_647,KaseyOwnsALL,0
no,kg_0_25623_648,LordShadow,0
why not gosh,kg_0_25623_649,KaseyOwnsALL,0
hehe,kg_0_25623_650,KaseyOwnsALL,0
thei call me jigosonni,kg_0_25623_651,Jigosep,0
but i do not know my real name,kg_0_25623_652,Jigosep,0
it all start that dai on that ship,kg_0_25623_653,Jigosep,0
il never forget that shit,kg_0_25623_654,Jigosep,0
crash smash bash rofl hash,kg_0_25623_655,Jigosep,0
kasei my ex said do not do that thing will get better,kg_0_25623_656,LordShadow,0
your ex hehe lol rofl sorri but he need to meet my ex .,kg_0_25623_657,KaseyOwnsALL,0
she,kg_0_25623_658,LordShadow,0
w e,kg_0_25623_659,KaseyOwnsALL,0
sharkegirl 1 i have been through alot too and i want to kill myself too but my friend talk me outta it,kg_0_25623_660,LordShadow,0
and no lord shadow isnt a lesbian he male not femal d,kg_0_25623_661,Jigosep,0
suicid is fun,kg_0_25623_662,Jigosep,0
nope,kg_0_25623_663,LordShadow,0
you sure,kg_0_25623_664,Jigosep,0
i almost suicid onc,kg_0_25623_665,Jigosep,0
lol,kg_0_25623_666,jofo15,0
hi,kg_0_25623_667,rcracer,0
had a strong will to take a knife and stab myself,kg_0_25623_668,Jigosep,0
but i wa 2 tire to go downstair to get a knife,kg_0_25623_669,Jigosep,0
lol,kg_0_25623_670,rcracer,0
so i crawl back to a bed,kg_0_25623_671,Jigosep,0
haha,kg_0_25623_672,rcracer,0
power of the power ppl,kg_0_25623_673,Jigosep,0
power to the i ambecil,kg_0_25623_674,Jigosep,0
power to the max,kg_0_25623_675,Jigosep,0
wt,kg_0_25623_676,rcracer,0
give your power to jigosep,kg_0_25623_677,Jigosep,0
he a good gui and he will stab you,kg_0_25623_678,Jigosep,0
you should see her father kasei,kg_0_25623_679,LordShadow,0
he is in jail for abu,kg_0_25623_680,LordShadow,0
i whll kill,kg_0_25623_681,rcracer,0
well i got about 12 more pill and stuf em down my throat a minut ago. fell like i am about to faint but i am readi for it .,kg_0_25623_682,KaseyOwnsALL,0
why,kg_0_25623_683,LordShadow,0
life will get bett,kg_0_25623_684,LordShadow,0
better,kg_0_25623_685,LordShadow,0
what do you think your kid will think,kg_0_25623_686,LordShadow,0
your,kg_0_25623_687,LordShadow,0
come on then zobi,kg_0_25623_688,rcracer,0
sharkegirl 1 tell her wat i have been through ...i know how she feel,kg_0_25623_689,LordShadow,0
i do not know her,kg_0_25623_690,rcracer,0
,kg_0_25623_691,rcracer,0
mathqeek 135 you on,kg_0_25623_692,im69,0
kasei ar you still here,kg_0_25623_693,LordShadow,0
i an new,kg_0_25623_694,rcracer,0
what ar some cool game,kg_0_25623_695,coopern1,0
ok,kg_0_25623_696,rcracer,0
yeah ... i am just feel a bit faint. but i am okai for now . .,kg_0_25623_697,KaseyOwnsALL,0
if she kill herself she take awai from her daughter and her famili. .sharkegirl 1 ask her if she realli want her daughter to grow up to tell peopl her mother di by od on pill doe she realli wanna hurther,kg_0_25623_698,LordShadow,0
wt,kg_0_25623_699,rcracer,0
that what my ex told me to tell you kasei,kg_0_25623_700,LordShadow,0
thi about it,kg_0_25623_701,LordShadow,0
no,kg_0_25623_702,rcracer,0
i wa talk to kasei,kg_0_25623_703,LordShadow,0
i am level 15,kg_0_25623_704,rcracer,0
hei gui i am final awak .,kg_0_25623_705,iambored29,0
ant ar you doin the line driver badg,kg_0_25623_706,rebel118,0
hi,kg_0_25623_707,rcracer,0
huh oh sorri i am out of it suddenli ... but no i do not,kg_0_25623_708,KaseyOwnsALL,0
you do not what,kg_0_25623_709,LordShadow,0
huh what,kg_0_25623_710,KaseyOwnsALL,0
i am on level 22,kg_0_25623_711,rcracer,0
ani 1 2 make fun of yet kav,kg_0_25623_712,chance10149,0
kev,kg_0_25623_713,chance10149,0
nope,kg_0_25623_714,LordShadow,0
kasei just call 911,kg_0_25623_715,LordShadow,0
or tell me your adress,kg_0_25623_716,LordShadow,0
plea,kg_0_25623_717,LordShadow,0
you do not have to die like thi,kg_0_25623_718,LordShadow,0
lol what,kg_0_25623_719,iambored29,0
i die,kg_0_25623_720,rcracer,0
bye,kg_0_25623_721,rcracer,0
yea i am kasei is od'ing,kg_0_25623_722,LordShadow,0
od'ing . ..,kg_0_25623_723,iambored29,0
over dou,kg_0_25623_724,LordShadow,0
lol .,kg_0_25623_725,iambored29,0
take too much pill,kg_0_25623_726,LordShadow,0
she is try to kill herself,kg_0_25623_727,LordShadow,0
wow the three of us ar plai fantast contrapt .,kg_0_25623_728,iambored29,0
nooooo,kg_0_25623_729,iambored29,0
so kasei give me your adress,kg_0_25623_730,LordShadow,0
so i can call 911,kg_0_25623_731,LordShadow,0
for you,kg_0_25623_732,LordShadow,0
do not kill yourself . ..,kg_0_25623_733,iambored29,0
do not kill urself iof you do ur daughter will never see you again,kg_0_25623_734,kilokie,0
kasei pm me your adress,kg_0_25623_735,LordShadow,0
plea,kg_0_25623_736,LordShadow,0
you can make it,kg_0_25623_737,LordShadow,0
woot on monster den i can hit 400,kg_0_25623_738,chance10149,0
kasei,kg_0_25623_739,LordShadow,0
type,kg_0_25623_740,LordShadow,0
kasei plea sai ur not dead yet,kg_0_25623_741,kilokie,0
tell me your adress,kg_0_25623_742,LordShadow,0
and what state,kg_0_25623_743,LordShadow,0
and citi,kg_0_25623_744,LordShadow,0
so i can call 911,kg_0_25623_745,LordShadow,0
for you,kg_0_25623_746,LordShadow,0
shadow leav her alon,kg_0_25623_747,jeremiahc,0
fagg,kg_0_25623_748,coopern1,0
no she need help,kg_0_25623_749,LordShadow,0
obviou not your,kg_0_25623_750,jeremiahc,0
lord hit help,kg_0_25623_751,coopern1,0
she is od'ing,kg_0_25623_752,LordShadow,0
what thehel she deo need help,kg_0_25623_753,coopern1,0
she is try to kill herself,kg_0_25623_754,LordShadow,0
shadow is right,kg_0_25623_755,coopern1,0
she need help,kg_0_25623_756,coopern1,0
and i need to know where she live,kg_0_25623_757,LordShadow,0
so i can call 911,kg_0_25623_758,LordShadow,0
ca not save everyon,kg_0_25623_759,jeremiahc,0
shutup jermaihc,kg_0_25623_760,coopern1,0
she ing need alot of help,kg_0_25623_761,coopern1,0
yea,kg_0_25623_762,LordShadow,0
she lost her job and her kid in court,kg_0_25623_763,LordShadow,0
and now she is try to kill herself,kg_0_25623_764,LordShadow,0
kasei,kg_0_25623_765,LordShadow,0
pm me,kg_0_25623_766,LordShadow,0
pm me your adress,kg_0_25623_767,LordShadow,0
kasei do not do it think of your kid even if you lost them,kg_0_25623_768,coopern1,0
kasei,kg_0_25623_769,LordShadow,0
shadow how do you know kasei,kg_0_25623_770,coopern1,0
she help my ex out befor,kg_0_25623_771,LordShadow,0
ha anyon been abl to earn the 99 problem badg,kg_0_25623_772,pixelstack,0
my ex's appendex wa about to burst and kasei told me that,kg_0_25623_773,LordShadow,0
nope,kg_0_25623_774,coopern1,0
and save her,kg_0_25623_775,LordShadow,0
and now i must return the favor,kg_0_25623_776,LordShadow,0
how old ar you lord,kg_0_25623_777,coopern1,0
kasei i need your adress,kg_0_25623_778,LordShadow,0
16,kg_0_25623_779,LordShadow,0
kasei,kg_0_25623_780,LordShadow,0
i cant ... thank for your help tho . ..,kg_0_25623_781,KaseyOwnsALL,0
and you have have an ex marriag,kg_0_25623_782,coopern1,0
sai someth,kg_0_25623_783,LordShadow,0
,kg_0_25623_784,LordShadow,0
me,kg_0_25623_785,LordShadow,0
ya,kg_0_25623_786,coopern1,0
tell me your adress kasei,kg_0_25623_787,LordShadow,0
no my ex gf,kg_0_25623_788,LordShadow,0
not wife,kg_0_25623_789,LordShadow,0
how old kasei,kg_0_25623_790,coopern1,0
shadow if kasei not ok it not your fault,kg_0_25623_791,kilokie,0
if you know her so well you should know her address,kg_0_25623_792,Chaseton,0
give it up,kg_0_25623_793,Chaseton,0
i do not know her adress,kg_0_25623_794,LordShadow,0
and i will not give up,kg_0_25623_795,LordShadow,0
she is just 28,kg_0_25623_796,LordShadow,0
omfg that so young to give up,kg_0_25623_797,coopern1,0
i know,kg_0_25623_798,LordShadow,0
not realli,kg_0_25623_799,Chaseton,0
kasei i beg of you,kg_0_25623_800,LordShadow,0
pm me your adress,kg_0_25623_801,LordShadow,0
stfu chaseton,kg_0_25623_802,coopern1,0
if she realli want to die she would have not come back to chat again. if anyth she depress and want some help in deal with it. peopl who realli want to die do not talk aobut commit suicid thei just do it .,kg_0_25623_803,pixelstack,0
thank you pixel,kg_0_25623_804,jeremiahc,0
np. wa tire of the silli scroll,kg_0_25623_805,pixelstack,0
,kg_0_25623_806,pixelstack,0
kasei just too make sure,kg_0_25623_807,LordShadow,0
kasei give me your adress,kg_0_25623_808,LordShadow,0
just in case you realli ar die,kg_0_25623_809,LordShadow,0
then what your last name kasei,kg_0_25623_810,LordShadow,0
can you tell me that,kg_0_25623_811,LordShadow,0
need a gf 10 year old,kg_0_25623_812,kokoeychicken,0
dude call ur ex and ask mayb,kg_0_25623_813,kilokie,0
hei everyon,kg_0_25623_814,ZachEllerbe,0
my ex is at school,kg_0_25623_815,LordShadow,0
leav while you can,kg_0_25623_816,Chaseton,0
lord want you to think someon's dy,kg_0_25623_817,Chaseton,0
sacramento ca,kg_0_25623_818,pixelstack,0
kasei what is your last name,kg_0_25623_819,LordShadow,0
need gf,kg_0_25623_820,kokoeychicken,0
10 year old,kg_0_25623_821,kokoeychicken,0
cuz i am ten,kg_0_25623_822,kokoeychicken,0
ok,kg_0_25623_823,LordShadow,0
kasei,kg_0_25623_824,LordShadow,0
idk who,kg_0_25623_825,KaseyOwnsALL,0
kasei,kg_0_25623_826,kilokie,0
kasei tell me your last name,kg_0_25623_827,LordShadow,0
it is you,kg_0_25623_828,jeremiahc,0
lol .,kg_0_25623_829,iambored29,0
just in case you ar not joke,kg_0_25623_830,LordShadow,0
googl that,kg_0_25623_831,jeremiahc,0
did anyon think about just give her a hug,kg_0_25623_832,boltsare,0
dude if it realli concern you contact the websit mod and give her screen name,kg_0_25623_833,pixelstack,0
jerem onc thi is done chanc and i ar go to make fun of you again,kg_0_25623_834,LordShadow,0
anyon here have halo combat evolv,kg_0_25623_835,iambored29,0
yea,kg_0_25623_836,LordShadow,0
i should,kg_0_25623_837,LordShadow,0
how do i contact them,kg_0_25623_838,LordShadow,0
on comput i mean,kg_0_25623_839,iambored29,0
call the suicid hot-line for her,kg_0_25623_840,boltsare,0
i . . m adress,kg_0_25623_841,KaseyOwnsALL,0
your adress,kg_0_25623_842,LordShadow,0
who kill themselv,kg_0_25623_843,jakalhate34,0
thei can trace her account and go from there. go to the link that sai contact us at the bottom of the page,kg_0_25623_844,pixelstack,0
tell me your adress and your citi,kg_0_25623_845,LordShadow,0
no on,kg_0_25623_846,Chaseton,0
lone here think that kasei gonna die. sigh,kg_0_25623_847,pixelstack,0
why would she do that you stalker,kg_0_25623_848,jeremiahc,0
dude did you check her profil,kg_0_25623_849,pixelstack,0
thi is awkward,kg_0_25623_850,jakalhate34,0
do not need to,kg_0_25623_851,jeremiahc,0
no that wa for lone,kg_0_25623_852,pixelstack,0
wht doe it sai,kg_0_25623_853,jakalhate34,0
not jeremiah,kg_0_25623_854,pixelstack,0
if she's that will to flaunt it then there is a 90 percent chanc she's done thi befor and she's just bluf,kg_0_25623_855,jeremiahc,0
it give the citi. you can find most anyon on the internet if you try hard enough,kg_0_25623_856,pixelstack,0
agr,kg_0_25623_857,pixelstack,0
fu. . sacrmento cali ... aragona vill. healka la. m sdress .,kg_0_25623_858,KaseyOwnsALL,0
sooo much internest soo mani peopl not util it for the power tool that it is .,kg_0_25623_859,pixelstack,0
i wish monster den had an inventori that wa idiot-proof gt . lt,kg_0_25623_860,Chaseton,0
it confu me a bit,kg_0_25623_861,Chaseton,0
i have gotten to like level 175 on monster's den,kg_0_25623_862,jeremiahc,0
kasei i report to the mod,kg_0_25623_863,LordShadow,0
i hope thei can help you,kg_0_25623_864,LordShadow,0
who's kasei,kg_0_25623_865,Jeremy14,0
meh,kg_0_25623_866,KaseyOwnsALL,0
kasei ar you fell better,kg_0_25623_867,LordShadow,0
feel,kg_0_25623_868,LordShadow,0
in monster den can cleric onli us mele weapon,kg_0_25623_869,Chaseton,0
ye,kg_0_25623_870,jeremiahc,0
mage sword pure ownag,kg_0_25623_871,Jigosep,0
mage insan staff 10000 damag point with lightni amg,kg_0_25623_872,jeremiahc,0
a littl purli dizzi and nauseu tho .,kg_0_25623_873,KaseyOwnsALL,0
christ thi first boss is own me,kg_0_25623_874,Chaseton,0
kasei you want me to call 911 for you,kg_0_25623_875,LordShadow,0
those ar the same side effect of nyquil when you take to much,kg_0_25623_876,boltsare,0
what is go on,kg_0_25623_877,Jeremy14,0
omg dude. pleaz she didnt give it the first ti am and she will not give it now. you did all you can do .,kg_0_25623_878,pixelstack,0
plz no i want to end in peac .,kg_0_25623_879,KaseyOwnsALL,0
no 911,kg_0_25623_880,KaseyOwnsALL,0
no you need help kasei,kg_0_25623_881,LordShadow,0
unless you can track her ip to her exact locat us 1337 toolz that all you can do .,kg_0_25623_882,pixelstack,0
i think you need help lord,kg_0_25623_883,Chaseton,0
how,kg_0_25623_884,LordShadow,0
that is beyond my abil. srry,kg_0_25623_885,pixelstack,0
oh,kg_0_25623_886,LordShadow,0
kasei i told the peopl on kong,kg_0_25623_887,LordShadow,0
i hope that thei can find you,kg_0_25623_888,LordShadow,0
and i hope you were not lie,kg_0_25623_889,LordShadow,0
you tol,kg_0_25623_890,KaseyOwnsALL,0
d,kg_0_25623_891,KaseyOwnsALL,0
yea,kg_0_25623_892,LordShadow,0
yea like umm 20 line ago,kg_0_25623_893,pixelstack,0
you need help,kg_0_25623_894,LordShadow,0
did you,kg_0_25623_895,KaseyOwnsALL,0
i report it,kg_0_25623_896,LordShadow,0
i hope that thei will help you,kg_0_25623_897,LordShadow,0
i love gem craft and tower defen game,kg_0_25623_898,ZachEllerbe,0
so lesson for the dai the next ti am you want to be suicid and realli want to die do not tell anyon,kg_0_25623_899,pixelstack,0
don ned help,kg_0_25623_900,KaseyOwnsALL,0
if you ar ty to kill yourself you do need help,kg_0_25623_901,LordShadow,0
no,kg_0_25623_902,KaseyOwnsALL,0
ar you ty to kill yourself,kg_0_25623_903,LordShadow,0
thi is why marilyn manson sai us your fist and not your mouth .,kg_0_25623_904,pixelstack,0
